id,"tanggal (WIB)","waktu (WIB)",lintang,bujur,"tingkat kepercayaan",satelit,"radius kemungkinan",kecamatan,kabupaten,provinsi,tipe
3400443,2021-10-04,13:04:50,0.67828602,100.39052582,8,snpp,1125,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3400791,2021-10-04,13:43:00,0.6766923666000366,100.38224792480469,8,aqua,3000,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3400447,2021-10-04,13:04:50,1.450329545,100.70053482,8,snpp,1280,"Tanah Putih","Rokan Hilir",Riau,Cluster
3400793,2021-10-04,13:43:00,0.9493727087974548,100.48202514648438,8,aqua,3000,Kepenuhan,"Rokan Hulu",Riau,Cluster
3401807,2021-10-05,13:37:08,-0.23568611,101.71548462,8,noaa20,1125,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3400795,2021-10-04,13:43:00,1.3663302659988403,102.23921966552734,8,aqua,3000,Merbau,"Kepulauan Meranti",Riau,Cluster
3400797,2021-10-04,13:43:00,1.7549293041229248,101.29096221923828,8,aqua,3000,"Dumai Barat",Dumai,Riau,Cluster
3400800,2021-10-04,13:42:00,-0.1770923137664795,103.03564453125,8,aqua,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3400801,2021-10-04,13:42:00,-0.22925014793872833,101.3777847290039,8,aqua,3000,"Gunung Sahilan",Kampar,Riau,Cluster
3400802,2021-10-04,13:42:00,-0.07164120674133301,101.83973693847656,8,aqua,3000,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3400803,2021-10-04,13:42:00,0.16637447476387024,101.56871032714844,8,aqua,3000,"Kampar Kiri Hilir",Kampar,Riau,Cluster
3400804,2021-10-04,13:42:00,0.57863849401474,102.33357238769531,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3400805,2021-10-04,13:42:00,0.5206817388534546,101.92747497558594,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3400806,2021-10-04,13:42:00,0.5590887069702148,100.97311401367188,8,aqua,3000,Tapung,Kampar,Riau,Cluster
3400807,2021-10-04,13:42:00,0.5526725649833679,100.92842102050781,8,aqua,3000,Tapung,Kampar,Riau,Cluster
3400808,2021-10-04,13:42:00,0.8793284893035889,101.79661560058594,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3400809,2021-10-04,13:42:00,0.7066253423690796,100.52650451660156,8,aqua,3000,Tandun,"Rokan Hulu",Riau,Cluster
3400810,2021-10-04,13:42:00,1.0930197834968567,100.46027755737305,8,aqua,3414,Kepenuhan,"Rokan Hulu",Riau,Cluster
3400834,2021-10-05,00:56:04,0.48072639,100.74941254,8,noaa20,1125,Tapungkiri,"Rokan Hulu",Riau,Cluster
3400836,2021-10-05,00:56:04,-0.48166168,101.45109558,8,noaa20,1125,"Kuatan Tengah","Kuantan Singingi",Riau,Cluster
3401910,2021-10-05,10:27:45,1.232,100.854111,7,landsat8,90,"Kunto Darussalam","Rokan Hulu",Riau,Cluster
3401911,2021-10-05,10:27:45,1.3482555,101.163323,8,landsat8,102,Mandau,Bengkalis,Riau,Cluster
3401913,2021-10-05,10:27:45,0.39018,101.070635,7,landsat8,90,"Kampar Utara",Kampar,Riau,Cluster
3401914,2021-10-05,10:27:45,0.42858966666666665,101.128392,8,landsat8,111,"Rumbio Jaya",Kampar,Riau,Cluster
3401811,2021-10-05,13:37:08,0.27840272,100.7368927,8,noaa20,1125,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3401917,2021-10-06,10:31:00,1.3685120344161987,102.24105834960938,7,terra,3000,Merbau,"Kepulauan Meranti",Riau,Cluster
3401918,2021-10-06,10:31:00,0.9113743305206299,101.96495819091797,8,terra,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3401883,2021-10-06,01:31:12,-0.5334176150000001,101.419418335,8,snpp,1280,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3401919,2021-10-06,10:31:00,0.900650143623352,101.91292572021484,8,terra,3414,"Siak Sri Indrapura",Siak,Riau,Cluster
3401920,2021-10-06,10:31:00,0.8830481171607971,101.97013092041016,8,terra,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3401921,2021-10-06,10:31:00,0.8804679214954376,101.79948425292969,8,terra,3414,"Siak Sri Indrapura",Siak,Riau,Cluster
3401922,2021-10-06,10:31:00,0.5802887678146362,102.33697509765625,8,terra,3000,Bunut,Pelalawan,Riau,Cluster
3401923,2021-10-06,10:31:00,-0.40397535264492035,102.7984733581543,7,terra,3414,Tempuling,"Indragiri Hilir",Riau,Cluster
3401927,2021-10-06,10:33:00,0.969233512878418,101.82269287109375,8,terra,3000,Siak,Siak,Riau,Cluster
3401906,2021-10-05,10:27:45,1.070948,100.123511,9,landsat8,90,Tembusan,"Rokan Hulu",Riau,Cluster
3401928,2021-10-06,10:33:00,0.9200636148452759,101.46489715576172,7,terra,3000,Siak,Siak,Riau,Cluster
3401929,2021-10-06,10:33:00,0.9002518653869629,101.53719329833984,8,terra,3000,Siak,Siak,Riau,Cluster
3401930,2021-10-06,10:33:00,0.8881880044937134,101.43514251708984,8,terra,3000,Siak,Siak,Riau,Cluster
3401908,2021-10-05,10:27:45,1.294906,100.490526,7,landsat8,90,Tembusan,"Rokan Hulu",Riau,Cluster
3401931,2021-10-06,10:33:00,0.054839737713336945,101.4018783569336,7,terra,3000,"Kampar Kiri Hilir",Kampar,Riau,Cluster
3401909,2021-10-05,10:27:45,1.358124,100.491912,7,landsat8,90,"Tanah Putih","Rokan Hilir",Riau,Cluster
3402550,2021-10-06,13:18:11,-0.87659985,102.33013152999999,8,noaa20,1280,Seberida,"Indragiri Hulu",Riau,Cluster
3402410,2021-10-06,13:31:00,-0.5702972412109375,102.27334594726562,8,aqua,3000,"Pasir Penyu","Indragiri Hulu",Riau,Cluster
3402412,2021-10-06,13:31:00,0.03881033882498741,103.06974792480469,8,aqua,3000,Enok,"Indragiri Hilir",Riau,Cluster
3402413,2021-10-06,13:31:00,0.052398473024368286,100.9943618774414,8,aqua,3000,"Kampar Kiri",Kampar,Riau,Cluster
3402414,2021-10-06,13:31:00,0.4760203957557678,102.28058624267578,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3402415,2021-10-06,13:31:00,0.7902653217315674,102.2794418334961,8,aqua,3000,"Sungai Apit",Siak,Riau,Cluster
3402561,2021-10-06,13:18:11,-0.64976728,103.28717804,8,noaa20,1125,Reteh,"Indragiri Hilir",Riau,Cluster
3402416,2021-10-06,13:31:00,0.7829606533050537,102.22891235351562,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3402417,2021-10-06,13:31:00,0.6466759741306305,101.28841781616211,8,aqua,3414,Tapung,Kampar,Riau,Cluster
3402420,2021-10-06,13:31:00,0.8770517110824585,101.96751403808594,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3402421,2021-10-06,13:31:00,0.8744229078292847,101.79558944702148,8,aqua,3414,"Siak Sri Indrapura",Siak,Riau,Cluster
3402698,2021-10-06,22:49:00,0.47183412313461304,100.65726470947266,8,terra,3000,Tapungkiri,"Rokan Hulu",Riau,Cluster
3402577,2021-10-06,13:18:11,-0.64357752,102.31660461,8,noaa20,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3402422,2021-10-06,13:31:00,0.969205915927887,101.87786102294922,8,aqua,3000,Siak,Siak,Riau,Cluster
3402423,2021-10-06,13:31:00,1.0751854181289673,101.70526885986328,7,aqua,3000,Siak,Siak,Riau,Cluster
3402591,2021-10-06,13:18:11,-0.56305718,102.27627563,8,noaa20,1125,"Pasir Penyu","Indragiri Hulu",Riau,Cluster
3402738,2021-10-07,01:10:51,1.13816547,100.40885925,8,snpp,1125,Tembusan,"Rokan Hulu",Riau,Cluster
3402739,2021-10-07,01:10:51,0.65172416,101.29168701,8,snpp,1125,Tapung,Kampar,Riau,Cluster
3402596,2021-10-06,13:18:11,-0.64259833,101.39417267,7,noaa20,1125,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3402740,2021-10-07,01:10:51,0.58074504,100.51062775,8,snpp,1125,Tandun,"Rokan Hulu",Riau,Cluster
3402600,2021-10-06,13:18:11,-0.319891945,101.697498325,8,noaa20,1280,"Kuatan Hilir","Kuantan Singingi",Riau,Cluster
3402601,2021-10-06,13:18:11,-0.07436589,101.66329193,8,noaa20,1125,Langgam,Pelalawan,Riau,Cluster
3402603,2021-10-06,13:18:11,0.30737570000000003,100.820308685,8,noaa20,1280,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3402605,2021-10-06,13:18:11,0.58490586,101.18365479,8,noaa20,1125,Tapung,Kampar,Riau,Cluster
3402606,2021-10-06,13:18:11,0.64985585,101.28824615,7,noaa20,1125,Tapung,Kampar,Riau,Cluster
3402626,2021-10-06,13:28:00,-0.820962131023407,101.80480194091797,8,aqua,3000,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3402628,2021-10-06,13:28:00,-0.07572665065526962,101.66063690185547,8,aqua,3000,Langgam,Pelalawan,Riau,Cluster
3402629,2021-10-06,13:28:00,0.36273613572120667,103.45834350585938,8,aqua,3000,Mandah,"Indragiri Hilir",Riau,Cluster
3402630,2021-10-06,13:28:00,0.4705127328634262,100.8151969909668,8,aqua,3414,Tapungkiri,"Rokan Hulu",Riau,Cluster
3402631,2021-10-06,13:28:00,0.9169656038284302,101.45542907714844,8,aqua,3000,Siak,Siak,Riau,Cluster
3402632,2021-10-06,13:28:00,1.193688690662384,102.01872634887695,7,aqua,3414,"Siak Kecil",Bengkalis,Riau,Cluster
3403552,2021-10-07,12:57:50,0.28583276,101.63396454,8,noaa20,1125,"Siak Hulu",Kampar,Riau,Cluster
3403662,2021-10-08,10:18:00,1.8217792510986328,101.24308776855469,7,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
3403665,2021-10-08,10:18:00,1.0030744075775146,102.7135009765625,7,terra,3000,"Tebingtinggi Barat","Kepulauan Meranti",Riau,Cluster
3403554,2021-10-07,12:57:50,0.58428222,100.51150513,8,noaa20,1125,Tandun,"Rokan Hulu",Riau,Cluster
3403666,2021-10-08,10:18:00,0.8754191994667053,101.98094177246094,7,terra,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3403667,2021-10-08,10:18:00,0.8982247710227966,101.5246810913086,7,terra,3000,Siak,Siak,Riau,Cluster
3403612,2021-10-08,00:50:32,0.30619571,103.60869598,8,snpp,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3403668,2021-10-08,10:18:00,-0.319753497838974,103.15621185302734,8,terra,3000,Tembilahan,"Indragiri Hilir",Riau,Cluster
3404208,2021-10-08,12:38:55,-0.57983226,101.50028992,8,noaa20,1125,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3404233,2021-10-08,13:16:00,-0.582322359085083,101.49386596679688,7,aqua,3000,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3404234,2021-10-08,13:16:00,-0.33025887608528137,103.15209197998047,8,aqua,3414,Tembilahan,"Indragiri Hilir",Riau,Cluster
3404235,2021-10-08,13:16:00,-0.30107420682907104,102.46275329589844,7,aqua,3000,Rengat,"Indragiri Hulu",Riau,Cluster
3404236,2021-10-08,13:16:00,-0.17490488290786743,103.0363540649414,8,aqua,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3404237,2021-10-08,13:16:00,0.0482771173119545,102.83419799804688,8,aqua,3000,Enok,"Indragiri Hilir",Riau,Cluster
3404238,2021-10-08,13:16:00,-0.004393709823489189,102.395751953125,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3404239,2021-10-08,13:16:00,0.187913179397583,102.6892318725586,8,aqua,3414,"Kuala Kampar",Pelalawan,Riau,Cluster
3413127,2021-10-11,01:37:36,1.68011367,100.8061676,8,snpp,1125,Bangko,"Rokan Hilir",Riau,Cluster
3404240,2021-10-08,13:16:00,0.2762758433818817,102.6757583618164,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3404241,2021-10-08,13:16:00,0.45253515243530273,103.006103515625,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3404242,2021-10-08,13:16:00,0.6709877848625183,102.77860260009766,8,aqua,3000,"Sungai Apit",Siak,Riau,Cluster
3404243,2021-10-08,13:16:00,0.6926953792572021,102.06070709228516,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3404244,2021-10-08,13:16:00,0.784280002117157,102.22784423828125,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3404245,2021-10-08,13:16:00,0.8744551539421082,101.79495239257812,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3404246,2021-10-08,13:16:00,0.9061920046806335,101.95490264892578,8,aqua,3414,"Siak Sri Indrapura",Siak,Riau,Cluster
3404247,2021-10-08,13:16:00,0.9017517566680908,101.52963256835938,8,aqua,3000,Siak,Siak,Riau,Cluster
3404248,2021-10-08,13:16:00,1.3757456541061401,101.63147735595703,8,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3404249,2021-10-08,13:16:00,1.403379201889038,101.73454284667969,7,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3404250,2021-10-08,13:16:00,1.4624731540679932,101.85165023803711,8,aqua,3414,"Bukit Batu",Bengkalis,Riau,Cluster
3404251,2021-10-08,13:16:00,1.4743120670318604,101.4026107788086,8,aqua,3000,"Bukit Kapur",Dumai,Riau,Cluster
3404252,2021-10-08,13:16:00,1.9225484132766724,101.52325057983398,8,aqua,3414,"Rupat Utara",Bengkalis,Riau,Cluster
3404256,2021-10-08,13:31:33,1.67361093,101.38146973,8,snpp,1125,"Dumai Timur",Dumai,Riau,Cluster
3404365,2021-10-08,13:31:33,-0.90002233,102.32815552,8,snpp,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3404366,2021-10-08,13:31:33,-0.87730426,102.32123566,8,snpp,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3404372,2021-10-08,13:31:33,-0.04247063,103.40888214,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
3404373,2021-10-08,13:31:33,-0.06087667,103.06176758,8,snpp,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3404374,2021-10-08,13:31:33,-0.16540433,101.69091034,8,snpp,1125,Langgam,Pelalawan,Riau,Cluster
3404379,2021-10-08,13:31:33,1.10097051,102.83547974,8,snpp,1125,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
3405718,2021-10-09,13:11:12,1.67241168,101.38269806,8,snpp,1125,"Dumai Timur",Dumai,Riau,Cluster
3405721,2021-10-09,13:11:12,2.10287595,101.19438171,8,snpp,1125,"Dumai Barat",Dumai,Riau,Cluster
3405728,2021-10-09,13:59:00,0.3965646028518677,102.96461486816406,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3405729,2021-10-09,13:59:00,0.3938370645046234,102.94576263427734,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
3404485,2021-10-09,11:02:00,1.9900643825531006,101.18142700195312,8,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
3404486,2021-10-09,11:02:00,1.9251837730407715,101.5214614868164,8,terra,3414,"Rupat Utara",Bengkalis,Riau,Cluster
3404487,2021-10-09,11:02:00,1.9457480907440186,101.20734405517578,8,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
3404489,2021-10-09,11:02:00,1.4927400350570679,101.70066833496094,7,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3404491,2021-10-09,11:02:00,1.4841896295547485,101.4065933227539,8,terra,3414,"Bukit Kapur",Dumai,Riau,Cluster
3404492,2021-10-09,11:02:00,1.3708386421203613,101.63383483886719,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3420160,2021-10-11,13:48:00,0.462035208940506,102.28179168701172,7,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3418345,2021-10-11,10:49:00,1.004970908164978,102.70802307128906,8,terra,3000,"Tebingtinggi Barat","Kepulauan Meranti",Riau,Cluster
3418346,2021-10-11,10:49:00,0.6744837164878845,102.77156066894531,8,terra,3000,"Sungai Apit",Siak,Riau,Cluster
3426908,2021-10-12,01:18:40,0.63083225,100.43663788,8,snpp,1125,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3426909,2021-10-12,01:18:40,0.511185585,100.57828903000001,8,snpp,1280,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3432390,2021-10-12,09:53:00,1.4987218379974365,101.67793273925781,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3432391,2021-10-12,09:53:00,1.471598505973816,101.87611389160156,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3420167,2021-10-11,13:48:00,2.105058431625366,100.65635299682617,8,aqua,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3448049,2021-10-13,13:34:00,0.6668558120727539,100.45298767089844,8,aqua,3000,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3441538,2021-10-13,00:56:54,1.21177828,100.29221344,8,snpp,1125,Tembusan,"Rokan Hulu",Riau,Cluster
3445331,2021-10-12,10:35:05,0.882598,100.194348,7,landsat8,90,Rambah,"Rokan Hulu",Riau,Cluster
3445332,2021-10-12,10:35:05,0.8591195,100.212536,8,landsat8,102,Rambah,"Rokan Hulu",Riau,Cluster
3448053,2021-10-13,13:34:00,1.0988237857818604,100.4663314819336,8,aqua,3000,Kepenuhan,"Rokan Hulu",Riau,Cluster
3448054,2021-10-13,13:34:00,1.356815218925476,101.91789245605469,7,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
3448055,2021-10-13,13:34:00,1.4872872829437256,100.70188903808594,8,aqua,3000,"Tanah Putih","Rokan Hilir",Riau,Cluster
3448051,2021-10-13,13:34:00,1.0088680982589722,100.20645904541016,8,aqua,3000,Tembusan,"Rokan Hulu",Riau,Cluster
3472463,2021-10-15,13:22:00,-0.8176261186599731,101.70819854736328,8,aqua,3414,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3448154,2021-10-13,13:37:57,1.29316223,100.68778992,8,snpp,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3448155,2021-10-13,13:37:57,1.48935997,100.70429993,8,snpp,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3448246,2021-10-13,13:37:57,0.45953938,100.6714859,8,snpp,1125,Tapungkiri,"Rokan Hulu",Riau,Cluster
3448247,2021-10-13,13:37:57,0.56557542,101.3019104,8,snpp,1125,Tapung,Kampar,Riau,Cluster
3448248,2021-10-13,13:37:57,0.42428187,100.37240601,8,snpp,1125,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3448249,2021-10-13,13:37:57,0.6690546900000001,100.458423615,8,snpp,1280,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3448250,2021-10-13,13:37:57,0.95178568,100.34999847,8,snpp,1125,Rambah,"Rokan Hulu",Riau,Cluster
3460773,2021-10-14,13:19:01,-0.14311233,101.69232178,8,snpp,1125,Langgam,Pelalawan,Riau,Cluster
3460777,2021-10-14,13:19:01,0.53802848,100.30088043,8,snpp,1125,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3460780,2021-10-14,13:19:01,0.66566545,100.45731354,7,snpp,1280,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3460781,2021-10-14,13:19:01,0.8758692966666666,101.78980000999998,7,snpp,1399,"Siak Sri Indrapura",Siak,Riau,Cluster
3472465,2021-10-15,13:22:00,-0.25258806347846985,101.72972869873047,8,aqua,3000,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3460782,2021-10-14,13:19:01,0.68343669,100.3891449,8,snpp,1125,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3472466,2021-10-15,13:22:00,-0.15404173731803894,101.69425964355469,9,aqua,3000,Langgam,Pelalawan,Riau,Cluster
3472467,2021-10-15,13:22:00,0.2324499785900116,102.87552261352539,8,aqua,3414,"Kuala Kampar",Pelalawan,Riau,Cluster
3460806,2021-10-14,13:19:01,0.78597319,100.35610199,8,snpp,1125,Rambah,"Rokan Hulu",Riau,Cluster
3472737,2021-10-15,12:58:40,0.40102082,100.50048828,9,snpp,1125,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3472739,2021-10-15,12:58:40,0.66556698,100.45726013,8,snpp,1125,"Rokan Empat Koto","Rokan Hulu",Riau,Cluster
3472740,2021-10-15,12:58:40,1.05349159,100.46587372,9,snpp,1125,Kepenuhan,"Rokan Hulu",Riau,Cluster
3460807,2021-10-14,13:19:01,0.82500297,100.53126526,8,snpp,1125,Rambah,"Rokan Hulu",Riau,Cluster
3472468,2021-10-15,13:22:00,0.45837920904159546,102.27642059326172,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3460808,2021-10-14,13:19:01,1.24529243,101.10379791,8,snpp,1125,Mandau,Bengkalis,Riau,Cluster
3460809,2021-10-14,13:19:01,1.27914488,101.15211487,8,snpp,1125,Mandau,Bengkalis,Riau,Cluster
3472742,2021-10-15,12:58:40,1.5710361000000002,100.893932345,9,snpp,1280,"Tanah Putih","Rokan Hilir",Riau,Cluster
3472469,2021-10-15,13:22:00,0.5788651704788208,102.32994842529297,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
3472744,2021-10-15,12:58:40,2.071712495,101.155483245,8,snpp,1280,"Dumai Barat",Dumai,Riau,Cluster
3472745,2021-10-15,12:58:40,2.0175589699999996,100.69444529333333,8,snpp,1399,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3472470,2021-10-15,13:22:00,0.39510437846183777,100.48970794677734,8,aqua,3000,"Tiga Belas Koto Kampar",Kampar,Riau,Cluster
3472746,2021-10-15,12:58:40,2.1486966599999997,100.88446045,8,snpp,1280,Bangko,"Rokan Hilir",Riau,Cluster
3461054,2021-10-14,14:18:00,1.376661479473114,101.63670349121094,8,aqua,3414,"Bukit Batu",Bengkalis,Riau,Cluster
3461055,2021-10-14,10:21:22,-0.44612399999999997,101.5219275,9,landsat8,102,"Kuatan Tengah","Kuantan Singingi",Riau,Cluster
3472471,2021-10-15,13:22:00,0.7891858220100403,102.28081893920898,8,aqua,3414,"Sungai Apit",Siak,Riau,Cluster
3461056,2021-10-14,10:21:22,-0.14275233333333334,101.69063166666666,9,landsat8,111,Langgam,Pelalawan,Riau,Cluster
3472747,2021-10-15,12:58:40,2.14926434,100.85560608,8,snpp,1125,Bangko,"Rokan Hilir",Riau,Cluster
3472748,2021-10-15,12:58:40,2.1911335000000003,100.95574951500001,8,snpp,1280,Bangko,"Rokan Hilir",Riau,Cluster
3472472,2021-10-15,13:22:00,0.7870606184005737,102.23013305664062,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3472750,2021-10-15,12:58:40,2.40640783,100.32328796,8,snpp,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3461057,2021-10-14,10:21:22,-0.142934,101.691619,9,landsat8,90,Langgam,Pelalawan,Riau,Cluster
3461058,2021-10-14,10:21:22,-0.40443,101.731652,7,landsat8,90,"Kuatan Hilir","Kuantan Singingi",Riau,Cluster
3472474,2021-10-15,13:22:00,0.9985317587852478,102.97699737548828,8,aqua,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3461059,2021-10-14,10:21:22,0.372326,103.141066,7,landsat8,90,"Kuala Kampar",Pelalawan,Riau,Cluster
3472475,2021-10-15,13:22:00,0.9041283130645752,101.95963287353516,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
3461064,2021-10-14,10:21:22,-0.96926,101.83945,9,landsat8,90,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3472476,2021-10-15,13:22:00,1.1942203044891357,102.02501678466797,7,aqua,3000,"Siak Kecil",Bengkalis,Riau,Cluster
3461143,2021-10-14,10:21:22,1.010633,102.713714,9,landsat8,90,"Tebingtinggi Barat","Kepulauan Meranti",Riau,Cluster
3472477,2021-10-15,13:22:00,1.0475388765335083,100.46078109741211,8,aqua,3414,Kepenuhan,"Rokan Hulu",Riau,Cluster
3461452,2021-10-14,13:17:38,0.75464606,100.40971375,8,snpp,1125,Rambah,"Rokan Hulu",Riau,Cluster
3472478,2021-10-15,13:22:00,1.5693893432617188,100.89577229817708,8,aqua,3732,"Tanah Putih","Rokan Hilir",Riau,Cluster
3472839,2021-10-15,12:58:40,-0.8470521,102.21017456,8,snpp,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3472480,2021-10-15,13:22:00,2.017705202102661,100.69390869140625,8,aqua,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3472846,2021-10-15,12:58:40,-0.8159321,101.71066284,8,snpp,1125,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
3471185,2021-10-15,10:25:00,1.5201449394226074,101.2465591430664,8,terra,3000,"Tanah Putih","Rokan Hilir",Riau,Cluster
3472481,2021-10-15,13:22:00,2.1820688247680664,100.95438385009766,8,aqua,3000,Bangko,"Rokan Hilir",Riau,Cluster
3471187,2021-10-15,10:25:00,0.9153152108192444,101.46451568603516,8,terra,3000,Siak,Siak,Riau,Cluster
3472853,2021-10-15,12:58:40,-0.4198589,101.82872009,8,snpp,1125,"Kuatan Hilir","Kuantan Singingi",Riau,Cluster
3472482,2021-10-15,13:22:00,2.399369478225708,100.31688690185547,8,aqua,3000,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3472854,2021-10-15,12:58:40,-0.41846117,101.50675964,8,snpp,1125,"Kuatan Tengah","Kuantan Singingi",Riau,Cluster
3471188,2021-10-15,10:25:00,-0.15184342861175537,101.7017593383789,8,terra,3000,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3549929,2021-10-16,00:49:55,1.6129860575000001,101.7556934375,8,noaa20,1500,"Bukit Kapur",Dumai,Riau,Cluster
3478775,2021-10-16,01:43:58,0.56359375,101.30027771,8,snpp,1125,Tapung,Kampar,Riau,Cluster
3483739,2021-10-16,11:08:00,1.9310442209243774,101.52769470214844,8,terra,3000,"Rupat Utara",Bengkalis,Riau,Cluster
3485283,2021-10-16,12:39:45,0.52534142,102.015132905,8,snpp,1280,Bunut,Pelalawan,Riau,Cluster
3491634,2021-10-17,01:25:04,1.6127780842857145,101.75568389857143,8,snpp,1742,"Bukit Kapur",Dumai,Riau,Cluster
3549060,2021-10-10,13:43:30,-0.89400381,102.34592438,8,noaa20,1125,Seberida,"Indragiri Hulu",Riau,Cluster
3549604,2021-10-14,01:30:36,0.11278073,101.23783875,8,noaa20,1125,"Gunung Sahilan",Kampar,Riau,Cluster
3472856,2021-10-15,12:58:40,-0.084099455,103.35585022000001,8,snpp,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3472860,2021-10-15,12:58:40,-0.14790669799999998,101.69541321,8,snpp,1588,Langgam,Pelalawan,Riau,Cluster
3472861,2021-10-15,12:58:40,-0.14603627,101.18039703,8,snpp,1125,"Kampar Kiri",Kampar,Riau,Cluster
3472862,2021-10-15,12:58:40,0.05007947,101.43340302,8,snpp,1125,"Kampar Kiri Hilir",Kampar,Riau,Cluster
3472863,2021-10-15,12:58:40,0.21021451,101.54491425,8,snpp,1125,"Kampar Kiri Hilir",Kampar,Riau,Cluster
3473058,2021-10-15,13:24:00,-0.11481787264347076,101.17882537841797,8,aqua,3000,"Kampar Kiri",Kampar,Riau,Cluster
3473059,2021-10-15,13:24:00,0.1430717557668686,101.52448272705078,7,aqua,3000,"Kampar Kiri Hilir",Kampar,Riau,Cluster
3473060,2021-10-15,13:24:00,0.22492088377475739,101.85521697998047,8,aqua,3000,Langgam,Pelalawan,Riau,Cluster
3473061,2021-10-15,13:24:00,0.6914766430854797,102.68913269042969,8,aqua,3000,"Sungai Apit",Siak,Riau,Cluster
